stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,platform_code,zone_id,level_id
de:11000:900041152::2,,Hoffmann-von-Fallersleben-Platz (Berlin),Bushalt Hohenzollerndamm vor Konstanzer Straße,52.488779,13.308323,0,,0,,5555 Hoffmann-von-Fallersleben-Platz (Berlin),4.0
de:11000:900083364::1,,Knollstr. (Berlin),Bushalt Schönefelder Straße vor Knollstraße,52.403644,13.500388,0,,0,,5656 Knollstr. (Berlin),4.0
de:11000:900083363::1,,Schönefelder Str./Straße 577 (Berlin),Bushalt Schönefelder Straße vor Straße 577,52.407489,13.499589,0,,0,,5656 Schönefelder Str./Straße 577 (Berlin),4.0
de:11000:900083362::1,,Schönefelder Str./Neuhofer Str. (Berlin),Bushalt Schönefelder Straße vor Neuhofer Straße,52.410243,13.498663,0,,0,,5656 Schönefelder Str./Neuhofer Str. (Berlin),4.0
de:11000:900062282::1,,S+U Rathaus Steglitz (Berlin) [Busbahnhof],Bushalt Steglitzer Kreisel Pos. 8,52.455565,13.320961,0,,0,,5656 S+U Rathaus Steglitz (Berlin) [Busbahnhof],4.0
de:11000:900070301::10,,Am Heidefriedhof (Berlin),Bushalt Reißeckstraße vor Am Heidefriedhof Pos. 7,52.439649,13.391277,0,,0,,5656 Am Heidefriedhof (Berlin),4.0
de:11000:900072103::1,,Halker Zeile (Berlin),Bushaltestelle Buckower Chaussee hinter Richard-Tauber-Damm,52.412589,13.391646,0,,0,,5656 Halker Zeile (Berlin),4.0
de:11000:900072103::2,,Halker Zeile (Berlin),Bushaltestelle Buckower Chaussee hinter Halker Zeile,52.412625,13.393256,0,,0,,5656 Halker Zeile (Berlin),4.0
de:11000:900003155::1,,Rathaus Tiergarten (Berlin),Bushalt Turmstraße vor Bremer Straße,52.526512,13.337,0,,0,,5555 Rathaus Tiergarten (Berlin),4.0
de:11000:900001155::1,,Goslarer Platz (Berlin),Bushalt Kaiserin-Augusta-Allee hinter Goslarer U.,52.5258,13.31422,0,,0,,5555 Goslarer Platz (Berlin),4.0
de:11000:900002205::1,,Lübecker Str. (Berlin),Bushalt Turmstr. vor ggü. Lübecker Str.,52.526176,13.345027,0,,0,,5555 Lübecker Str. (Berlin),4.0
de:11000:900002202::1,,Wilsnacker Str. (Berlin),Bushalt Turmstraße vor Wilsnacker Straße,52.526323,13.351226,0,,0,,5555 Wilsnacker Str. (Berlin),4.0
de:11000:900003203::1,,Alt-Moabit/Rathenower Str. (Berlin),Bushalt Paulstr. hinter Alt-Moabit,52.523227,13.356577,0,,0,,5555 Alt-Moabit/Rathenower Str. (Berlin),4.0
de:11000:900022201::4,,U Deutsche Oper (Berlin),Bushalt Bismarckstraße vor Krumme Straße,52.511956,13.309885,0,,0,,5555 U Deutsche Oper (Berlin),4.0
de:11000:900024201::6,,U Bismarckstr. (Berlin),Bushalt Bismarckstraße vor Wilmersdorfer Straße,52.511685,13.305835,0,,0,,5555 U Bismarckstr. (Berlin),4.0
de:11000:900022101::4,,U Sophie-Charlotte-Platz (Berlin),Bushalt Bismarckstraße ht. Schloßstraße,52.511059,13.296514,0,,0,,5555 U Sophie-Charlotte-Platz (Berlin),4.0
de:11000:900026202::4,,U Kaiserdamm (Berlin),Bushalt Kaiserdamm ht. Königin-Elisabeth-Straße,52.510054,13.280919,0,,0,,5555 U Kaiserdamm (Berlin),4.0
de:11000:900081251::1,,Rufacher Weg (Berlin),Bushalt Marienfelder Chaussee hinter Rufacher Weg,52.420751,13.427007,0,,0,,5656 Rufacher Weg (Berlin),4.0
de:11000:900081251::2,,Rufacher Weg (Berlin),Bushalt Marienfelder Chaussee vor An den Achterhöf,52.420587,13.427114,0,,0,,5656 Rufacher Weg (Berlin),4.0
de:11000:900022201::5,,U Deutsche Oper (Berlin),Bushalt Bismarckstraße ht. Krumme Straße,52.51167,13.309909,0,,0,,5555 U Deutsche Oper (Berlin),4.0
de:11000:900044201::6,,U Berliner Str. (Berlin),Bushalt Bundesallee vor Berliner Straße,52.486863,13.331247,0,,0,,5555 U Berliner Str. (Berlin),9.0
de:11000:900012151::1,,Willy-Brandt-Haus (Berlin),Bushalt Stresemannstraße ht. Großbeerenstraße,52.500388,13.387306,0,,0,,5555 Willy-Brandt-Haus (Berlin),4.0
de:11000:900051203::1,,Waldfriedhof Dahlem (Berlin),Bushaltestelle Am Waldfriedhof hinter Hüttenweg,52.454932,13.26572,0,,0,,5656 Waldfriedhof Dahlem (Berlin),4.0
de:11000:900051258::1,,Waltraudstr. (Berlin),Bushalt Argentinische Allee ht. Waltraudstraße,52.451331,13.263101,0,,0,,5656 Waltraudstr. (Berlin),4.0
de:11000:900051372::1,,U Oskar-Helene-Heim (Berlin),Bushalt Argentinische Allee vor Clayalle Pos. 2,52.450884,13.269933,0,,0,,5656 U Oskar-Helene-Heim (Berlin),4.0
de:11000:900016152::1,,Jüterboger Str. (Berlin),Bushalt Friesenstraß vor Jüterborger Straße,52.485996,13.394451,0,,0,,5555 Jüterboger Str. (Berlin),4.0
de:11000:900016101::4,,U Gneisenaustr. (Berlin),Bushalt Zossener Straße vor Gneisenaustraße,52.491096,13.394387,0,,0,,5555 U Gneisenaustr. (Berlin),4.0
de:11000:900044201::7,,U Berliner Str. (Berlin),Bushalt Bundesallee ht. Berliner Straße,52.487706,13.331237,0,,0,,5555 U Berliner Str. (Berlin),9.0
de:11000:900012103::5,,U Hallesches Tor (Berlin),Bushalt Hallesches Ufer ht. Mehringplatz,52.497931,13.391117,0,,0,,5555 U Hallesches Tor (Berlin),4.0
de:11000:900051255::2,,Alliiertenmuseum (Berlin),Bushalt Clayallee hinter Auf dem Grat,52.456452,13.273816,0,,0,,5656 Alliiertenmuseum (Berlin),4.0
de:11000:900012151::2,,Willy-Brandt-Haus (Berlin),Bushalt Stresemannstraße vor Großbeerenstraße,52.500923,13.387004,0,,0,,5555 Willy-Brandt-Haus (Berlin),4.0
de:11000:900062282::2,,S+U Rathaus Steglitz (Berlin) [Busbahnhof],Bushalt Steglitzer Kreisel,52.455728,13.321116,0,,0,,5656 S+U Rathaus Steglitz (Berlin) [Busbahnhof],4.0
de:11000:900027291::2,,Papenberger Weg (Berlin),Bushalt Niederneuendorfer A. vor Papenberger Weg,52.57865,13.210193,0,,0,,5656 Papenberger Weg (Berlin),4.0
de:11000:900005271::1,,"Berlin, Frobenstr.",Bushalt Frobenstraße ht. Kurmärkische Straße,52.499295,13.359755,0,,0,,"5555 Berlin, Frobenstr.",4.0
de:11000:900017105::1,,Hornstr.(Berlin),Bushaltestelle Großbeerenstraße 28a hinter Yorckstraße,52.492914,13.383171,0,,0,,5555 Hornstr.(Berlin),4.0
de:11000:900003203::2,,Alt-Moabit/Rathenower Str. (Berlin),Bushalt Alt-Moabit hinter Rathenower Straße,52.523839,13.356014,0,,0,,5555 Alt-Moabit/Rathenower Str. (Berlin),4.0
de:11000:900002202::2,,Wilsnacker Str. (Berlin),Bushalt Turmstraße hinter Wilsnacker Straße,52.526448,13.351033,0,,0,,5555 Wilsnacker Str. (Berlin),4.0
de:11000:900002205::2,,Lübecker Str. (Berlin),Bushaltestelle Turmstraße vor Lübecker Straße,52.52634,13.347529,0,,0,,5555 Lübecker Str. (Berlin),4.0
de:11000:900096202::1,,Oranienburger Str./Hermsdorfer Str. (Berlin),Bushalt Oranienburger Straße ht. Hermsdorfer Str.,52.605061,13.326283,0,,0,,5656 Oranienburger Str./Hermsdorfer Str. (Berlin),4.0
de:11000:900003155::2,,Rathaus Tiergarten (Berlin),Bushalt Turmstraße ht. Bremer Straße,52.526702,13.336859,0,,0,,5555 Rathaus Tiergarten (Berlin),4.0
de:11000:900068205::1,,Oberlandstr./Germaniastr. (Berlin),Bushaltestelle Germaniastraße hinter Komturstraße,52.463474,13.401387,0,,0,,5656 Oberlandstr./Germaniastr. (Berlin),4.0
de:11000:900002101::2,,Turmstr./Waldstr. (Berlin),Bushalt Gotzkowskystraße ht. Turmstraße,52.526675,13.330365,0,,0,,5555 Turmstr./Waldstr. (Berlin),4.0
de:11000:900001103::2,,Wiebestr./Huttenstr. (Berlin),Bushalt Huttenstraße vor Wiebestraße,52.528401,13.319873,0,,0,,5555 Wiebestr./Huttenstr. (Berlin),4.0
de:11000:900051202::6,,U Breitenbachplatz (Berlin),Bushaltestelle Breitenbachplatz vor Schildhornstraße,52.467131,13.309156,0,,0,,5656 U Breitenbachplatz (Berlin),4.0
de:11000:900050351::1,,Forststr. (Berlin),Bushalt Argentinische Allee vor Forststraße,52.440301,13.236438,0,,0,,5656 Forststr. (Berlin),4.0
de:11000:900050351::2,,Forststr. (Berlin),Bushalt Argentinische Allee vor Forststraße,52.44,13.236224,0,,0,,5656 Forststr. (Berlin),4.0
de:11000:900012101::2,,S Anhalter Bahnhof (Berlin),Bushalt Stresemannstraße hinter Anhalter Straße,52.504839,13.382061,0,,0,,5555 S Anhalter Bahnhof (Berlin),9.0
de:11000:900016151::1,,Marheinekeplatz (Berlin),Bushalt Zossener Straße ht. Bergmannstraße,52.489392,13.393899,0,,0,,5555 Marheinekeplatz (Berlin),4.0
de:11000:900016151::2,,Marheinekeplatz (Berlin),Bushalt Zossener Straße vor Bergmannstraße,52.489406,13.393734,0,,0,,5555 Marheinekeplatz (Berlin),4.0
de:11000:900039102::2,,Alt-Kladow (Berlin),Bushalt Kladower Damm vor Ritterfelddamm,52.454665,13.144442,0,,0,,5656 Alt-Kladow (Berlin),4.0
de:11000:900083181::1,,Neuköllner Str./Zwickauer Damm (Berlin),Bushalt Stubenrauchstraße ht. Neuköllner Straße,52.424396,13.485988,0,,0,,5656 Neuköllner Str./Zwickauer Damm (Berlin),4.0
de:11000:900009254::1,,Ritterlandweg/Soldiner Str. (Berlin),Bushalt Drontheimer Straße vor Soldiner Straße,52.560456,13.377009,0,,0,,5656 Ritterlandweg/Soldiner Str. (Berlin),4.0
de:11000:900027306::2,,"Berlin, Waldkrankenhaus",Bushalt Stadtrandstraße ht. Ausf. Krankenhaus,52.561909,13.158123,0,,0,,"5656 Berlin, Waldkrankenhaus",4.0
de:11000:900085253::1,,Granatenstr. (Berlin),Bushalt Provinzstraße vor Granatenstraße,52.568659,13.379154,0,,0,,5656 Granatenstr. (Berlin),4.0
de:11000:900027261::1,,Hugo-Cassirer-Str. (Berlin),Bushalt Hugo-Cassirer-Straße hinter Rauchstraße,52.559564,13.218813,0,,0,,5656 Hugo-Cassirer-Str. (Berlin),4.0
de:11000:900085209::1,,Klemkestr. (Berlin),Bushalt Klemkestraße hinter Emmentaler Straße,52.574595,13.367253,0,,0,,5656 Klemkestr. (Berlin),4.0
de:11000:900085255::1,,Lampesteig (Berlin),Bushalt Klemkestraße hinter Büchsenweg,52.574488,13.364656,0,,0,,5656 Lampesteig (Berlin),4.0
de:11000:900085205::2,,Kolpingplatz (Berlin),Bushaltestelle Residenzstraße hinter Alt-Reinickendorf,52.57391,13.358978,0,,0,,5656 Kolpingplatz (Berlin),4.0
de:11000:900085255::2,,Lampesteig (Berlin),Bushalt Klemkestraße vor Lampesteig,52.574197,13.363405,0,,0,,5656 Lampesteig (Berlin),4.0
de:11000:900085209::2,,Klemkestr. (Berlin),Bushalt Klemkestraße vor Emmentaler Straße,52.57447,13.368013,0,,0,,5656 Klemkestr. (Berlin),4.0
de:11000:900085253::2,,Granatenstr. (Berlin),Bushalt Provinzstraße vor Mittelbruchzeile,52.568524,13.37901,0,,0,,5656 Granatenstr. (Berlin),4.0
de:11000:900063203::1,,"Berlin, Carmerplatz",Bushalt Wolfensteindamm vor Birkbuschstraße,52.452448,13.319609,0,,0,,"5656 Berlin, Carmerplatz",4.0
de:11000:900027456::1,,Zweibrücker Str. (Berlin),Bushalt Falkenseer Chaussee vor Zweibrücker Straße,52.546709,13.1885,0,,0,,5656 Zweibrücker Str. (Berlin),4.0
de:11000:900081250::1,,Heinrich-Mann-Oberschule (Berlin),Bushalt Gerlinger Straße vor Christian-Henkel-Str,52.415737,13.433707,0,,0,,5656 Heinrich-Mann-Oberschule (Berlin),4.0
de:11000:900074150::1,,Warmensteinacher Str. (Berlin),Bushalt Gerlinger Straße ht. Warmensteinacher Str.,52.413623,13.425411,0,,0,,5656 Warmensteinacher Str. (Berlin),4.0
de:11000:900094102::6,,Waidmannsluster Damm/Oraniendamm (Berlin),Bushaltestelle Oraniendamm vor Zabel-Krüger-Damm,52.607524,13.324333,0,,0,,5656 Waidmannsluster Damm/Oraniendamm (Berlin),4.0
de:11000:900053171::2,,Schloss Glienicke (Berlin),Bushalt Glienicker Brücke ggü. Jagdschloss,52.413166,13.096216,0,,0,,5656 Schloss Glienicke (Berlin),4.0
de:11000:900053153::2,,Nikolskoer Weg (Berlin),Bushalt Königstraße vor Am Waldrand,52.413951,13.108652,0,,0,,5656 Nikolskoer Weg (Berlin),4.0
de:11000:900053152::2,,Schäferberg (Berlin),Bushalt Königstraße  Schäferberg,52.415521,13.125837,0,,0,,5656 Schäferberg (Berlin),4.0
de:11000:900053151::2,,Friedenstr. (Berlin),Bushalt Königstraße ht. Friedenstraße,52.41723,13.139308,0,,0,,5656 Friedenstr. (Berlin),4.0
de:11000:900069211::1,,U Ullsteinstr./Ordensmeisterstr. (Berlin),Bushalt Ordensmeisterstraße ht. Tempelhofer Damm,52.455807,13.384587,0,,0,,5656 U Ullsteinstr./Ordensmeisterstr. (Berlin),4.0
de:11000:900047152::2,,Waldhaus (Berlin),Bushalt Havelchaussee vor Einfahrt Waldhaus,52.480847,13.197204,0,,0,,5656 Waldhaus (Berlin),4.0
de:11000:900001152::1,,Neues Ufer (Berlin),Bushalt Huttenstraße vor Neues Ufer,52.52954,13.315057,0,,0,,5555 Neues Ufer (Berlin),4.0
de:11000:900037105::1,,Gartenstadt Staaken (Berlin),Bushalt Torweg hinter Hackbuschstraße,52.539664,13.149565,0,,0,,5656 Gartenstadt Staaken (Berlin),4.0
de:11000:900037105::2,,Gartenstadt Staaken (Berlin),Bushalt Torweg vor Hackbuschstraße,52.539602,13.14978,0,,0,,5656 Gartenstadt Staaken (Berlin),4.0
de:11000:900046354::3,,Roseneck/Teplitzer Str. (Berlin),Bushalt Hagenstraße vor Teplitzer Straße,52.477443,13.280125,0,,0,,5656 Roseneck/Teplitzer Str. (Berlin),4.0
de:11000:900070154::1,,Didostr. (Berlin),Bushalt Eisenacher Straße vor Didostraße,52.447072,13.398551,0,,0,,5656 Didostr. (Berlin),4.0
de:11000:900077271::1,,Michael-Bohnen-Ring (Berlin),Bushalt Sonnenallee ht. Heinrich-Schlusnus-Straße,52.464727,13.472789,0,,0,,5656 Michael-Bohnen-Ring (Berlin),4.0
de:11000:900003152::1,,Solinger Str. (Berlin),Bushalt Levetzowstraße vor Solinger Straße,52.520547,13.335335,0,,0,,5555 Solinger Str. (Berlin),4.0
de:11000:900004101::3,,Großer Stern (Berlin),Bushaltestelle Spreeweg vor Großer Stern,52.515481,13.351154,0,,0,,5555 Großer Stern (Berlin),4.0
de:11000:900073273::1,,Stadtrandsiedlung (Berlin),Bushalt Marienfelder Allee vor Stadtgrenze,52.402515,13.352793,0,,0,,5656 Stadtrandsiedlung (Berlin),4.0
de:11000:900038201::3,,"Berlin, Breitehornweg",Bushalt Breitehornweg ht. Kladower Damm,52.470283,13.169634,0,,0,,"5656 Berlin, Breitehornweg",4.0
de:11000:900023101::4,,U Ernst-Reuter-Platz (Berlin),Bushalt Hardenbergstraße hinter Ernst-Reuter-Platz,52.511517,13.322451,0,,0,,5555 U Ernst-Reuter-Platz (Berlin),4.0
de:11000:900023152::1,,Steinplatz (Berlin),Bushalt Hardenbergstraße vor Steinplatz,52.509406,13.325322,0,,0,,5555 Steinplatz (Berlin),4.0
de:11000:900023354::1,,Friedrich-Hollaender-Platz (Berlin),Bushaltestelle Joachimstaler Straße vor Schaperstraße,52.500143,13.330653,0,,0,,5555 Friedrich-Hollaender-Platz (Berlin),4.0
de:11000:900051204::1,,Königin-Luise-Str./Clayallee (Berlin),Bushaltestelle Clayallee vor Königin-Luise-Straße,52.460147,13.274976,0,,0,,5656 Königin-Luise-Str./Clayallee (Berlin),4.0
de:11000:900031104::1,,Krumme Gärten (Berlin),Bushalt Seeburger Straße vor Krumme Gärten,52.528503,13.192014,0,,0,,5656 Krumme Gärten (Berlin),4.0
de:11000:900031104::2,,Krumme Gärten (Berlin),Bushalt Seeburger Straße hinter Elsflether Weg,52.528573,13.192005,0,,0,,5656 Krumme Gärten (Berlin),4.0
de:11000:900044206::1,,"Berlin, Durlacher Str.",,52.481241,13.328942,0,,1,,"5555 Berlin, Durlacher Str.",
de:11000:900044202::3,,S+U Bundesplatz (Berlin),Bushalt Bundesallee ht. Detmolder Straße,52.477806,13.328331,0,,0,,5555 S+U Bundesplatz (Berlin),9.0
de:11000:900027306::3,,"Berlin, Waldkrankenhaus",Bushalt Stadtrandstraße vor ggü. Ausf. Krankenhaus,52.561936,13.158335,0,,0,,"5656 Berlin, Waldkrankenhaus",4.0
de:11000:900060103::1,,Grazer Platz/Beckerstr. (Berlin),Bushaltestelle Beckerstraße vor Rubensstraße,52.467086,13.343885,0,,0,,5656 Grazer Platz/Beckerstr. (Berlin),4.0
de:11000:900060106::1,,Grazer Platz (Berlin),Bushalt Grazer Platz vor Grazer Damm,52.466954,13.347238,0,,0,,5656 Grazer Platz (Berlin),4.0
de:11000:900060151::1,,Brüggemannstr./AVK Ost (Berlin),Bushalt Grazer Damm hinter Peter-Vischer-Straße,52.463704,13.347948,0,,0,,5656 Brüggemannstr./AVK Ost (Berlin),4.0
de:11000:900058106::1,,Röblingstr./Arnulfstr. (Berlin),Bushaltestelle Arnulfstraße 136 hinter Röblingstraße,52.456375,13.360077,0,,0,,5656 Röblingstr./Arnulfstr. (Berlin),4.0
de:11000:900058151::1,,Alboinstr./Arnulfstr. (Berlin),Bushalt Arnulfstraße vor Alboinstraße,52.455677,13.369389,0,,0,,5656 Alboinstr./Arnulfstr. (Berlin),4.0
de:11000:900068341::1,,"Berlin, Attilaplatz",Bushaltestelle Attilastraße hinter Attilaplatz,52.456037,13.377096,0,,0,,"5656 Berlin, Attilaplatz",4.0
de:11000:900074154::1,,Gerlinger Str. (Berlin),Bushaltestelle Töpchiner Weg hinter Drusenheimer Weg,52.413067,13.420727,0,,0,,5656 Gerlinger Str. (Berlin),4.0
de:11000:900069252::1,,Wenckebachstr. (Berlin),Bushalt Ordensmeisterstraße vor Lorenzweg,52.456584,13.387833,0,,0,,5656 Wenckebachstr. (Berlin),4.0
de:11000:900069251::1,,"Berlin, Colditzstr.",Bushalt Ordensmeisterstraße vor Colditzstraße,52.457748,13.392716,0,,0,,"5656 Berlin, Colditzstr.",4.0
de:11000:900068341::2,,"Berlin, Attilaplatz",Bushaltestelle Attilastraße vor Manteuffelstraße,52.455984,13.376436,0,,0,,"5656 Berlin, Attilaplatz",4.0
de:11000:900058151::2,,Alboinstr./Arnulfstr. (Berlin),Bushalt Arnulfstraße vor Alboinstraße,52.455745,13.370586,0,,0,,5656 Alboinstr./Arnulfstr. (Berlin),4.0
de:11000:900058106::2,,Röblingstr./Arnulfstr. (Berlin),Bushaltestelle Arnulfstraße vor Röblingstraße,52.45665,13.359729,0,,0,,5656 Röblingstr./Arnulfstr. (Berlin),4.0
de:11000:900060104::2,,Insulaner (Berlin),Bushaltestelle Grazer Damm hinter Prellerweg,52.459612,13.348828,0,,0,,5656 Insulaner (Berlin),4.0
de:11000:900060151::2,,Brüggemannstr./AVK Ost (Berlin),Bushalt Grazer Damm hinter Brüggemannstraße,52.46322,13.348321,0,,0,,5656 Brüggemannstr./AVK Ost (Berlin),4.0
de:11000:900060106::2,,Grazer Platz (Berlin),Bushalt Grazer Damm vor Grazer Platz,52.466547,13.347886,0,,0,,5656 Grazer Platz (Berlin),4.0
de:11000:900060103::2,,Grazer Platz/Beckerstr. (Berlin),Bushaltestelle Grazer Platz vor Rubensstraße,52.467526,13.344523,0,,0,,5656 Grazer Platz/Beckerstr. (Berlin),4.0
de:11000:900029157::1,,Schulzenstr. (Berlin),Bushalt Seegefelder Straße vor Schulzenstraße,52.539182,13.178506,0,,0,,5656 Schulzenstr. (Berlin),4.0
de:11000:900074154::2,,Gerlinger Str. (Berlin),Bushaltestelle Gerlinger Straße hinter Drusenheimer Weg,52.413092,13.421691,0,,0,,5656 Gerlinger Str. (Berlin),4.0
de:11000:900074150::2,,Warmensteinacher Str. (Berlin),Bushalt Gerlinger Straße ht. Warmensteinacher Str.,52.413662,13.426435,0,,0,,5656 Warmensteinacher Str. (Berlin),4.0
de:11000:900044206::2,,"Berlin, Durlacher Str.",,52.481995,13.329878,0,,1,,"5555 Berlin, Durlacher Str.",
de:11000:900044201::8,,U Berliner Str. (Berlin),Bushalt Bundesallee vor Berliner Straße,52.486545,13.331259,0,,0,,5555 U Berliner Str. (Berlin),9.0
de:11000:900043201::4,,U Güntzelstr. (Berlin),Bushalt Bundesallee ht. Trautenaustraße,52.493608,13.331097,0,,0,,5555 U Güntzelstr. (Berlin),4.0
de:11000:900042101::5,,U Spichernstr. (Berlin),Bushalt Bundesallee ht. Spichernstraße,52.496771,13.330893,0,,0,,5555 U Spichernstr. (Berlin),4.0
de:11000:900091205::2,,S Schulzendorf (Berlin),Bushalt Ruppiner Chaussee vor Schulzendorf,52.613957,13.245819,0,,0,,5656 S Schulzendorf (Berlin),9.0
de:11000:900023203::8,,U Kurfürstendamm (Berlin),Bushalt Joachimsthaler Straße vor Kurfürstendamm,52.503535,13.331469,0,,0,,5555 U Kurfürstendamm (Berlin),4.0
de:11000:900089302::1,,Heiligenseestr./Ruppiner Chaussee (Berlin),Bushaltestelle Ruppiner Chaussee hinter Heiligenseestraße,52.598367,13.274804,0,,0,,5656 Heiligenseestr./Ruppiner Chaussee (Berlin),4.0
de:11000:900089252::1,,Forstamt Tegel (Berlin),Bushalt Ruppiner Chaussee/Tegelgrund,52.604778,13.269914,0,,0,,5656 Forstamt Tegel (Berlin),4.0
de:11000:900089253::1,,Im Waldwinkel (Berlin),Bushalt Ruppiner Chaussee Im Waldwinkel,52.608338,13.259564,0,,0,,5656 Im Waldwinkel (Berlin),4.0
de:11000:900091201::1,,Schulzendorfer Str./Ruppiner Chaussee (Berlin),Bushalt Ruppiner Chaussee hinter Schulzendorfer St,52.614914,13.244347,0,,0,,5656 Schulzendorfer Str./Ruppiner Chaussee (Berlin),4.0
de:11000:900091251::1,,Diakoniezentrum Heiligensee (Berlin),Bushalt Ruppiner Chaussee vor Diakonieweg,52.611544,13.251423,0,,0,,5656 Diakoniezentrum Heiligensee (Berlin),4.0
de:11000:900091252::1,,Kiefheider Weg (Berlin),Bushalt Ruppiner Chaussee hinter Kiefheider Weg,52.619444,13.239137,0,,0,,5656 Kiefheider Weg (Berlin),4.0
de:11000:900091253::1,,Ziegenorter Pfad (Berlin),Bushalt Ruppiner Chaussee vor Ziegenorter Pfad,52.621795,13.23495,0,,0,,5656 Ziegenorter Pfad (Berlin),4.0
de:11000:900091203::2,,S Heiligensee (Berlin),Bushalt Ruppiner Ch. am Bhf. Heiligensee,52.625479,13.229093,0,,0,,5656 S Heiligensee (Berlin),9.0
de:11000:900091253::2,,Ziegenorter Pfad (Berlin),Bushalt Ruppiner Chaussee vor Ziegenorter Pfad,52.622304,13.234022,0,,0,,5656 Ziegenorter Pfad (Berlin),4.0
de:11000:900091252::2,,Kiefheider Weg (Berlin),Bushalt Ruppiner Chaussee vor Kiefheider Weg,52.619507,13.238867,0,,0,,5656 Kiefheider Weg (Berlin),4.0
de:11000:900091251::2,,Diakoniezentrum Heiligensee (Berlin),Bushalt Ruppiner Chaussee vor Beyschlagstraße,52.610922,13.252826,0,,0,,5656 Diakoniezentrum Heiligensee (Berlin),4.0
de:11000:900091201::2,,Schulzendorfer Str./Ruppiner Chaussee (Berlin),Bushalt Ruppiner Chaussee vor Schulzendorfer Str.,52.615171,13.24389,0,,0,,5656 Schulzendorfer Str./Ruppiner Chaussee (Berlin),4.0
de:11000:900089253::2,,Im Waldwinkel (Berlin),"Bushalt Ruppiner Chaussee, Im Waldwinkel",52.608246,13.259573,0,,0,,5656 Im Waldwinkel (Berlin),4.0
de:11000:900089252::2,,Forstamt Tegel (Berlin),Bushalt Ruppiner Chaussee/ Tegelgrund,52.604903,13.269538,0,,0,,5656 Forstamt Tegel (Berlin),4.0
de:11000:900089302::2,,Heiligenseestr./Ruppiner Chaussee (Berlin),Bushaltestelle Ruppiner Chaussee vor Heiligenseestraße,52.598213,13.274809,0,,0,,5656 Heiligenseestr./Ruppiner Chaussee (Berlin),4.0
de:11000:900085251::1,,Genfer Str. (Berlin),Bushalt Emmentaler Straße vor Genfer Straße,52.569093,13.356511,0,,0,,5656 Genfer Str. (Berlin),4.0
de:11000:900023152::2,,Steinplatz (Berlin),Bushalt Hardenbergstraße ggü. Steinplatz,52.509215,13.326174,0,,0,,5555 Steinplatz (Berlin),4.0
de:11000:900073273::2,,Stadtrandsiedlung (Berlin),Bushalt Marienfelder Allee vor Stadtgrenze,52.402326,13.35258,0,,0,,5656 Stadtrandsiedlung (Berlin),4.0
de:11000:900004101::4,,Großer Stern (Berlin),Bushaltestelle Spreeweg hinter Großer Stern,52.515428,13.351513,0,,0,,5555 Großer Stern (Berlin),4.0
de:11000:900003152::2,,Solinger Str. (Berlin),Bushalt Levetzowstraße vor Elberfelder Straße,52.520522,13.336165,0,,0,,5555 Solinger Str. (Berlin),4.0
de:11000:900003181::1,,Zinzendorfstr. (Berlin),Bushalt Levetzowstraße vor Zinzendorfstraße,52.52223,13.331796,0,,0,,5555 Zinzendorfstr. (Berlin),4.0
de:11000:900003107::3,,Gotzkowskystr. (Berlin),Bushaltestelle Alt-Moabit vor Gotzkowskystraße,52.524054,13.330973,0,,0,,5555 Gotzkowskystr. (Berlin),4.0
de:11000:900002102::1,,"Berlin, Turmstr./Beusselstr.",Bushaltestelle Beusselstraße hinter Turmstraße,52.527946,13.328803,0,,0,,"5555 Berlin, Turmstr./Beusselstr.",4.0
de:11000:900002151::2,,Wittstocker Str. (Berlin),Bushalt Beusselstraße vor Wiclefstraße,52.53057,13.328687,0,,0,,5555 Wittstocker Str. (Berlin),4.0
de:11000:900074155::1,,Baldersheimer Weg (Berlin),Bushalt Töpchiner Weg vor Baldersheimer Weg,52.411942,13.419011,0,,0,,5656 Baldersheimer Weg (Berlin),4.0
de:11000:900064257::1,,Feldstr. (Berlin),Bushalt Ostpreußendamm vor Feldstraße,52.415885,13.303757,0,,0,,5656 Feldstr. (Berlin),4.0
de:11000:900048107::1,,Hagenplatz (Berlin),Bushaltestelle Hagenplatz vor Koenigsallee,52.483657,13.267053,0,,0,,5656 Hagenplatz (Berlin),4.0
de:11000:900051353::2,,Arnimallee (Berlin),Bushalt Königin-Luise-Straße hinter Arnimallee,52.457816,13.299298,0,,0,,5656 Arnimallee (Berlin),4.0
de:11000:900051307::2,,Königin-Luise-Platz/Botanischer Garten (Berlin),Bushaltestelle Englerallee hinter Königin-Luise-Straße,52.459087,13.304077,0,,0,,5656 Königin-Luise-Platz/Botanischer Garten (Berlin),4.0
de:11000:900083202::1,,Massantebrücke (Berlin),Bushaltestelle Stubenrauchstraße vor Seidelbastweg,52.431943,13.495403,0,,0,,5656 Massantebrücke (Berlin),4.0
de:11000:900016254::1,,Wilmsstr. (Berlin),Bushalt Baerwaldstraße ht. Wilmsstraße,52.495057,13.403646,0,,0,,5555 Wilmsstr. (Berlin),4.0
de:11000:900048155::1,,Hasensprung (Berlin),Bushalt Königsallee  vor Lassenstraße,52.486883,13.272422,0,,0,,5656 Hasensprung (Berlin),4.0
de:11000:900048110::1,,Erdener Str. (Berlin),Bushalt Königsallee vor Erdener Straße,52.490237,13.27599,0,,0,,5656 Erdener Str. (Berlin),4.0
